2025-04-04 11:07:24,012 | INFO | Default permissions initialized successfully
2025-04-04 11:07:24,013 | INFO | Default permissions initialized successfully
2025-04-04 11:07:24,021 | INFO | Default groups setup successfully
2025-04-04 11:07:24,021 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:07:24,021 | INFO | Default groups setup successfully
2025-04-04 11:07:24,021 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:18:09,641 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:18:09,641 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:18:09,641 | INFO | Terminating process 3426085
2025-04-04 11:18:09,644 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:18:09,644 | INFO | Main task cancelled gracefully.
2025-04-04 11:18:20,036 | INFO | Starting central process...
2025-04-04 11:18:20,036 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:18:20,039 | INFO | Starting aggregator process...
2025-04-04 11:18:20,216 | INFO | Using local sqlite database
2025-04-04 11:18:20,315 | INFO | Starting main loop
2025-04-04 11:18:20,796 | INFO | Using local sqlite database
2025-04-04 11:18:20,815 | INFO | Using local sqlite database
2025-04-04 11:18:21,331 | INFO | LDAP connection initialized
2025-04-04 11:18:21,332 | INFO | LDAP connection initialized
2025-04-04 11:18:21,503 | INFO | Default permissions initialized successfully
2025-04-04 11:18:21,511 | INFO | Default permissions initialized successfully
2025-04-04 11:18:21,512 | INFO | Default groups setup successfully
2025-04-04 11:18:21,512 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:18:21,520 | INFO | Default groups setup successfully
2025-04-04 11:18:21,520 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:18:27,443 | INFO | Group abra_ldap_admins added to database
2025-04-04 11:18:27,443 | INFO | Adding user abra-sysadmin-1 to group abra_ldap_admins
2025-04-04 11:19:49,028 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:19:49,028 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:19:49,028 | INFO | Terminating process 3434013
2025-04-04 11:19:49,031 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:19:49,031 | INFO | Main task cancelled gracefully.
2025-04-04 11:19:51,345 | INFO | Starting central process...
2025-04-04 11:19:51,345 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:19:51,346 | INFO | Starting aggregator process...
2025-04-04 11:19:51,524 | INFO | Using local sqlite database
2025-04-04 11:19:51,624 | INFO | Starting main loop
2025-04-04 11:19:52,084 | INFO | Using local sqlite database
2025-04-04 11:19:52,086 | INFO | Using local sqlite database
2025-04-04 11:19:52,679 | INFO | LDAP connection initialized
2025-04-04 11:19:52,680 | INFO | LDAP connection initialized
2025-04-04 11:19:52,854 | INFO | Default permissions initialized successfully
2025-04-04 11:19:52,863 | INFO | Default groups setup successfully
2025-04-04 11:19:52,863 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:19:52,869 | INFO | Default permissions initialized successfully
2025-04-04 11:19:52,878 | INFO | Default groups setup successfully
2025-04-04 11:19:52,878 | INFO | RBAC Permissions initialized on server startup
2025-04-04 11:20:02,189 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:20:02,194 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:20:02,199 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:39:35,600 | INFO | User sysadmin1 is attempting to log in via LDAP
2025-04-04 11:39:35,604 | WARNING | User sysadmin1 not found in LDAP
2025-04-04 11:39:35,604 | INFO | User sysadmin1 is attempting to log in via database authentication
2025-04-04 11:39:35,873 | WARNING | User sysadmin1 has failed to log in
2025-04-04 11:39:51,746 | INFO | User admin is attempting to log in via LDAP
2025-04-04 11:39:51,829 | WARNING | User admin authentication failed
2025-04-04 11:39:51,829 | INFO | User admin is attempting to log in via database authentication
2025-04-04 11:39:52,102 | INFO | User admin has successfully logged in
2025-04-04 11:39:52,105 | INFO | User admin has successfully logged in
